Y_LAT,X_LONGT,River,CUName,CUNameSPP,CUIndex,Outlook,SMU,,,,,
53.17059834,-132.4317619,Dawson Harbour Creek,WEST HAIDA GWAII,CM,CM-23,Haida Gwaii,HAIDA GWAII CHUM SALMON,,,,,
53.17059834,-132.4317619,Dawson Harbour Creek,WEST HAIDA GWAII,PI,PKO-11,Haida Gwaii – Odd & Even,HAIDA GWAII PINK SALMON,,,,,
53.17059834,-132.4317619,,,,,,,,,,,
53.22259518,-132.476919,Dawson Inlet Creek,HG-WEST,CO,CO-24,,,,,,,
53.22259518,-132.476919,Dawson Inlet Creek,WEST HAIDA GWAII,CM,CM-23,Haida Gwaii,HAIDA GWAII CHUM SALMON,,,,,
53.22259518,-132.476919,Dawson Inlet Creek,WEST HAIDA GWAII,PI,PKO-11,Haida Gwaii – Odd & Even,HAIDA GWAII PINK SALMON,,,,,
53.22259518,-132.476919,,,,,,,,,,,
51.93995106,-127.9749385,De Cosmos Lagoon Creek,HECATE STRAIT MAINLAND,CO,CO-27,Areas 5 and 6,CENTRAL COAST COHO SALMON,,,,,
51.93995106,-127.9749385,De Cosmos Lagoon Creek,HECATE STRAIT-LOWLANDS,PI,PKO-12,Areas 7 to 10 – Odd & Even,CENTRAL COST PINK SALMON,,,,,
51.93995106,-127.9749385,De Cosmos Lagoon Creek,SPILLER-FITZ HUGH-BURKE,CM,CM-15,Areas 7 to 10,CENTRAL COAST CHUM SALMON,,,,,
51.93995106,-127.9749385,,,,,,,,,,,
52.55241364,-131.6933295,De La Beche Creek,HG-EAST,CO,CO-23,,,,,,,
48.38989661,-123.7091215,De Mamiel Creek,EAST VANCOUVER ISLAND-GEORGIA STRAIT,CO,CO-13,Georgia Strait,STRAIT OF GEORGIA COHO SALMON,,,,,
48.38989661,-123.7091215,De Mamiel Creek,GEORGIA STRAIT,CM,CM-4,Georgia Strait,INNER SOUTH COAST CHUM SALMON,,,,,
48.38989661,-123.7091215,De Mamiel Creek,WEST VANCOUVER ISLAND-SOUTH_FA_0.x,CN,CK-31,,,,,,,
53.62363019,-130.4535711,Deadman Creek,HECATE LOWLANDS,CM,CM-18,Coastal Areas 5 & 6,CENTRAL COAST CHUM SALMON,,,,,
53.62363019,-130.4535711,Deadman Creek,HECATE STRAIT MAINLAND,CO,CO-27,Areas 5 and 6,CENTRAL COAST COHO SALMON,,,,,
53.62363019,-130.4535711,Deadman Creek,HECATE STRAIT-LOWLANDS,PI,PKO-12,Areas 7 to 10 – Odd & Even,CENTRAL COST PINK SALMON,,,,,
53.62363019,-130.4535711,Deadman River,FRASER RIVER,PI,PKO-1,Fraser – Odd only,FRASER PINK SALMON - ODD,,,,,
50.74441531,-120.9194659,Deadman River,LOWER THOMPSON,CO,CO-7,Interior Fraser,INTERIOR FRASER COHO SALMON,,,,,
50.74441531,-120.9194659,Deadman River,LOWER THOMPSON_SP_1.2,CN,CK-17,Fraser River Spring Run 42,FRASER SPRING RUN 42 CHINOOK SALMON,,,,,
50.74441531,-120.9194659,,,,,,,,,,,
50.74441531,-120.9194659,,,,,,,,,,,
52.80507194,-126.9672722,Dean River,BELLA COOLA-DEAN RIVERS,CM,CM-16,Areas 7 to 10,CENTRAL COAST CHUM SALMON,,,,,
52.80507194,-126.9672722,Dean River,BELLA COOLA-DEAN RIVERS,CO,CO-22,Areas 7 to 10,CENTRAL COAST COHO SALMON,,,,,
52.80507194,-126.9672722,Dean River,HOMATHKO-KLINAKLINI-SMITH-RIVERS-BELLA COOLA-DEAN,PI,PKO-8,Areas 7 to 10 – Odd & Even,CENTRAL COST PINK SALMON,,,,,
52.80507194,-126.9672722,Dean River,NORTHERN COASTAL FJORDS,SO,SER-16,,,,,,,
52.80507194,-126.9672722,,,,,,,,,,,
52.80507194,-126.9672722,,,,,,,,,,,
54.18793782,-128.5820608,Deception Creek,DOUGLAS CHANNEL-KITIMAT ARM,CO,CO-29,Areas 5 and 6,CENTRAL COAST COHO SALMON,,,,,
52.65038695,-120.9567693,Deception Point,QUESNEL-SUMMER TIMING,SO,SEL-06-10,,,,,,,
53.14449414,-132.1395376,Deena Creek,EAST HAIDA GWAII,SO,SER-13,,,,,,,
53.14449414,-132.1395376,Deena Creek,EAST HAIDA GWAII,PI,PKO-9,Haida Gwaii – Odd & Even,HAIDA GWAII PINK SALMON,,,,,
53.14449414,-132.1395376,Deena Creek,HG-EAST,CO,CO-23,,,,,,,
53.14449414,-132.1395376,Deena Creek,SKIDEGATE,CM,CM-22,Haida Gwaii,HAIDA GWAII CHUM SALMON,,,,,
53.14449414,-132.1395376,,,,,,,,,,,
53.14449414,-132.1395376,,,,,,,,,,,
52.58193435,-127.242915,Deep Bay Creek,BELLA COOLA-DEAN RIVERS,CM,CM-16,Areas 7 to 10,CENTRAL COAST CHUM SALMON,,,,,
52.58193435,-127.242915,Deep Bay Creek,HECATE STRAIT-FJORDS,PI,PKO-13,Areas 7 to 10 – Odd & Even,CENTRAL COST PINK SALMON,,,,,
52.58193435,-127.242915,Deep Bay Creek,NORTHERN COASTAL STREAMS,CO,CO-30,Areas 5 and 6,CENTRAL COAST COHO SALMON,,,,,
52.58193435,-127.242915,,,,,,,,,,,
55.76839755,-127.9641527,,,,,,,,,,,
55.76839755,-127.9641527,,,,,,,,,,,
55.02712448,-127.7467039,,,,,,,,,,,
55.02712448,-127.7467039,,,,,,,,,,,
55.02712448,-127.7467039,Deep Canyon Creek,MIDDLE AND UPPER SKEENA,PI,PKO-16,North Coast Areas 3 to 6 – Odd & Even,SKEENA/NASS PINK SALMON,,,,,
55.02712448,-127.7467039,Deep Canyon Creek,MIDDLE SKEENA,CO,CO-33,Skeena,SKEENA COHO SALMON,,,,,
54.56412132,-128.6639506,Deep Creek,LOWER SKEENA,CM,CM-27,Skeena,SKEENA COHO SALMON,,,,,
54.56412132,-128.6639506,Deep Creek,LOWER SKEENA,PI,PKO-15,North Coast Areas 3 to 6 – Odd & Even,SKEENA/NASS PINK SALMON,,,,,
54.56412132,-128.6639506,Deep Creek,LOWER SKEENA,CO,CO-32,Skeena – Nass,SKEENA-NASS CHUM SALMON,,,,,
54.56412132,-128.6639506,Deer Creek,WEST VANCOUVER ISLAND,CO,CO-17,WCVI,WCVI COHO SALMON,,,,,
54.56412132,-128.6639506,Deer Creek,WEST VANCOUVER ISLAND-SOUTH_FA_0.x,CN,CK-31,,,,,,,
50.1761306,-125.3263174,,,,,,,,,,,
49.33136147,-124.9149555,,,,,,,,,,,
49.33136147,-124.9149555,,,,,,,,,,,
53.24816074,-129.7867719,Deer Lake Creek,HECATE LOWLANDS,CM,CM-18,Coastal Areas 5 & 6,CENTRAL COAST CHUM SALMON,,,,,
53.24816074,-129.7867719,Deer Lake Creek,HECATE STRAIT MAINLAND,CO,CO-27,Areas 5 and 6,CENTRAL COAST COHO SALMON,,,,,
53.24816074,-129.7867719,Deer Lake Creek,HECATE STRAIT-LOWLANDS,PI,PKO-12,Areas 7 to 10 – Odd & Even,CENTRAL COST PINK SALMON,,,,,
53.24816074,-129.7867719,,,,,,,,,,,
53.24816074,-129.7867719,,,,,,,,,,,
52.22154508,-127.9956492,Deer Pass Lagoon Creeks,HECATE STRAIT MAINLAND,CO,CO-27,Areas 5 and 6,CENTRAL COAST COHO SALMON,,,,,
52.22154508,-127.9956492,Deer Pass Lagoon Creeks,HECATE STRAIT-LOWLANDS,PI,PKO-12,Areas 7 to 10 – Odd & Even,CENTRAL COST PINK SALMON,,,,,
52.22154508,-127.9956492,Deer Pass Lagoon Creeks,NORTHERN COASTAL STREAMS,SO,SER-17,,,,,,,
52.22154508,-127.9956492,Deer Pass Lagoon Creeks,SPILLER-FITZ HUGH-BURKE,CM,CM-15,Areas 7 to 10,CENTRAL COAST CHUM SALMON,,,,,
52.22154508,-127.9956492,,,,,,,,,,,
49.79266681,-124.4663096,Deighton Creek,GEORGIA STRAIT,CM,CM-4,Georgia Strait,INNER SOUTH COAST CHUM SALMON,,,,,
49.79266681,-124.4663096,Deighton Creek,GEORGIA STRAIT,PI,PKO-3,Georgia Strait – East – Odd & Even,ECVI/MAINLAND PINK SALMON ,,,,,
49.79266681,-124.4663096,Deighton Creek,GEORGIA STRAIT MAINLAND,CO,CO-11,Georgia Strait,STRAIT OF GEORGIA COHO SALMON,,,,,
49.64226157,-126.627175,Demikosse Creek,SOUTHWEST VANCOUVER ISLAND,CM,CM-10,WCVI,WCVI CHUM SALMON,,,,,
49.64226157,-126.627175,Demikosse Creek,WEST VANCOUVER ISLAND,SO,SER-10,,,,,,,
49.64226157,-126.627175,Demikosse Creek,WEST VANCOUVER ISLAND,CO,CO-17,WCVI,WCVI COHO SALMON,,,,,
50.54025026,-128.0042805,Denad Creek,NAHWITTI,PI,PKO-5,Areas 11 to 13 – Odd & Even,ECVI/MAINLAND PINK SALMON ,,,,,
50.54025026,-128.0042805,Denad Creek,NAHWITTI LOWLAND,CO,CO-15,Area 12,JOHNSTONE STRAIT/MAINLAND INLET COHO SALMON,,,,,
50.54025026,-128.0042805,Denad Creek,NORTHWEST VANCOUVER ISLAND,CM,CM-11,WCVI,WCVI CHUM SALMON,,,,,
50.54025026,-128.0042805,Denad Creek,WEST VANCOUVER ISLAND-NORTH_FA_0.x,CN,CK-33,,,,,,,
50.54025026,-128.0042805,Denise Creek,NASS-SKEENA ESTUARY,PI,PKO-14,North Coast Areas 3 to 6 – Odd & Even,SKEENA/NASS PINK SALMON,,,,,
54.28501043,-130.1461171,Denise Creek,NORTHERN COASTAL STREAMS,SO,SER-17,,,,,,,
54.28501043,-130.1461171,Denise Creek,SKEENA ESTUARY,CM,CM-26,,,,,,,
54.28501043,-130.1461171,Denise Creek,SKEENA ESTUARY,CO,CO-31,Area 5,NASS COHO SALMON,,,,,
54.28501043,-130.1461171,,,,,,,,,,,
54.28501043,-130.1461171,,,,,,,,,,,
49.20500281,-123.9705913,Departure Creek,EAST VANCOUVER ISLAND-GEORGIA STRAIT,CO,CO-13,Georgia Strait,STRAIT OF GEORGIA COHO SALMON,,,,,
49.20500281,-123.9705913,Departure Creek,GEORGIA STRAIT,CM,CM-4,Georgia Strait,INNER SOUTH COAST CHUM SALMON,,,,,
49.20500281,-123.9705913,Departure Creek,GEORGIA STRAIT,PI,PKO-3,Georgia Strait – East – Odd & Even,ECVI/MAINLAND PINK SALMON ,,,,,
49.02928794,-121.4015167,Depot Creek,FRASER RIVER,PI,PKO-1,Fraser – Odd only,FRASER PINK SALMON - ODD,,,,,
49.02928794,-121.4015167,Depot Creek,LOWER FRASER,CM,CM-2,Fraser River,FRASER CHUM SALMON,,,,,
49.02928794,-121.4015167,Depot Creek,LOWER FRASER,CO,CO-47,Lower Fraser,LOWER FRASER COHO SALMON,,,,,
49.02928794,-121.4015167,Depot Creek,CHILLIWACK-EARLY SUMMER TIMING,SO,SEL-03-01,,,,,,,
49.18290532,-122.0739859,Deroche Creek,LOWER FRASER,CM,CM-2,Fraser River,FRASER CHUM SALMON,,,,,
49.75735731,-126.5091426,Deserted Creek,SOUTHWEST VANCOUVER ISLAND,CM,CM-10,WCVI,WCVI CHUM SALMON,,,,,
49.75735731,-126.5091426,Deserted Creek,WEST VANCOUVER ISLAND,PI,PKO-6,WCVI – Odd & Even,WCVI PINK SALMON,,,,,
49.75735731,-126.5091426,Deserted Creek,WEST VANCOUVER ISLAND,CO,CO-17,WCVI,WCVI COHO SALMON,,,,,
49.75735731,-126.5091426,Deserted Creek,WEST VANCOUVER ISLAND-NOOTKA AND KYUQUOT_FA_0.x,CN,CK-32,,,,,,,
49.75735731,-126.5091426,Deserted Creek,DESERTED,SO,SEL-13-06,,,,,,,
49.75735731,-126.5091426,,,,,,,,,,,
50.0926524,-123.7419792,Deserted River,GEORGIA STRAIT,CM,CM-4,Georgia Strait,INNER SOUTH COAST CHUM SALMON,,,,,
50.0926524,-123.7419792,Deserted River,GEORGIA STRAIT,PI,PKO-3,Georgia Strait – East – Odd & Even,ECVI/MAINLAND PINK SALMON ,,,,,
50.0926524,-123.7419792,Deserted River,GEORGIA STRAIT MAINLAND,CO,CO-11,Georgia Strait,STRAIT OF GEORGIA COHO SALMON,,,,,
50.0926524,-123.7419792,,,,,,,,,,,
52.81892622,-129.2583141,Devil Creek,HECATE LOWLANDS,CM,CM-18,Coastal Areas 5 & 6,CENTRAL COAST CHUM SALMON,,,,,
52.81892622,-129.2583141,Devil Creek,HECATE STRAIT MAINLAND,CO,CO-27,Areas 5 and 6,CENTRAL COAST COHO SALMON,,,,,
52.81892622,-129.2583141,Devil Creek,HECATE STRAIT-LOWLANDS,PI,PKO-12,Areas 7 to 10 – Odd & Even,CENTRAL COST PINK SALMON,,,,,
52.81892622,-129.2583141,,,,,,,,,,,
52.64880367,-120.9907587,Devoe Cr. - Lake Shore,QUESNEL-SUMMER TIMING,SO,SEL-06-10,,,,,,,
52.64785974,-120.9926854,Devoe Creek,QUESNEL-SUMMER TIMING,SO,SEL-06-10,,,,,,,
53.45326067,-129.7717555,Devon Lake Creek,HECATE LOWLANDS,CM,CM-18,Coastal Areas 5 & 6,CENTRAL COAST CHUM SALMON,,,,,
53.45326067,-129.7717555,Devon Lake Creek,HECATE STRAIT MAINLAND,CO,CO-27,Areas 5 and 6,CENTRAL COAST COHO SALMON,,,,,
53.45326067,-129.7717555,Devon Lake Creek,HECATE STRAIT-LOWLANDS,PI,PKO-12,Areas 7 to 10 – Odd & Even,CENTRAL COST PINK SALMON,,,,,
53.45326067,-129.7717555,Devon Lake Creek,DEVON,SO,SEL-19-14,,,,,,,
53.45326067,-129.7717555,,,,,,,,,,,
54.23707273,-130.1560313,Diana Lake Creek,NASS-SKEENA ESTUARY,PI,PKO-14,North Coast Areas 3 to 6 – Odd & Even,SKEENA/NASS PINK SALMON,,,,,
54.23707273,-130.1560313,Diana Lake Creek,SKEENA ESTUARY,CM,CM-26,,,,,,,
54.23707273,-130.1560313,Diana Lake Creek,SKEENA ESTUARY,CO,CO-31,Area 5,NASS COHO SALMON,,,,,
54.23707273,-130.1560313,Diana Lake Creek,PRUDHOMME,SO,SEL-19-49,,,,,,,
54.23707273,-130.1560313,,,,,,,,,,,
54.23707273,-130.1560313,,,,,,,,,,,
53.65390254,-132.681931,Dinan Creek,HG-GRAHAM ISLAND LOWLANDS,CO,CO-25,,,,,,,
53.65390254,-132.681931,Dinan Creek,NORTH HAIDA GWAII,CM,CM-24,Haida Gwaii,HAIDA GWAII CHUM SALMON,,,,,
53.65390254,-132.681931,,,,,,,,,,,
55.03729284,-129.5502326,Diskangieq Creek,LOWER NASS,CO,CO-35,Area 3,NASS COHO SALMON,,,,,
55.03729284,-129.5502326,Diskangieq Creek,NASS-PORTLAND-OBSERVATORY,PI,PKO-17,North Coast Areas 3 to 6 – Odd & Even,SKEENA/NASS PINK SALMON,,,,,
55.03729284,-129.5502326,,,,,,,,,,,
51.23282891,-127.3392172,Docee River,HOMATHKO-KLINAKLINI-SMITH-RIVERS-BELLA COOLA-DEAN,PI,PKO-8,Areas 7 to 10 – Odd & Even,CENTRAL COST PINK SALMON,,,,,
51.23282891,-127.3392172,Docee River,SMITH INLET,CM,CM-12,Areas 7 to 10,CENTRAL COAST CHUM SALMON,,,,,
51.23282891,-127.3392172,Docee River,SMITH INLET,CO,CO-20,Areas 7 to 10,CENTRAL COAST COHO SALMON,,,,,
51.23282891,-127.3392172,Docee River,LONG,SO,SEL-15-01,,,,,,,
51.23282891,-127.3392172,,,,,,,,,,,
51.23282891,-127.3392172,,,,,,,,,,,
54.28672988,-129.1825759,Dog Tag Creek,LOWER SKEENA,CM,CM-27,Skeena,SKEENA COHO SALMON,,,,,
54.28672988,-129.1825759,Dog Tag Creek,LOWER SKEENA,PI,PKO-15,North Coast Areas 3 to 6 – Odd & Even,SKEENA/NASS PINK SALMON,,,,,
54.28672988,-129.1825759,Dog Tag Creek,LOWER SKEENA,CO,CO-32,Skeena – Nass,SKEENA-NASS CHUM SALMON,,,,,
54.28672988,-129.1825759,,,,,,,,,,,
54.28672988,-129.1825759,,,,,,,,,,,
55.05472794,-130.144118,Dogfish Creek,NASS-PORTLAND-OBSERVATORY,PI,PKO-17,North Coast Areas 3 to 6 – Odd & Even,SKEENA/NASS PINK SALMON,,,,,
55.05472794,-130.144118,Dogfish Creek,PORTLAND CANAL-OBSERVATORY,CM,CM-32,,,,,,,
55.05472794,-130.144118,Dogfish Creek,PORTLAND SOUND-OBSERVATORY INLET-PORTLAND CANAL,CO,CO-37,Area 4,NASS COHO SALMON,,,,,
55.05472794,-130.144118,,,,,,,,,,,
53.75402241,-121.0234992,Dome Creek,DOUGLAS-GARDNER,CM,CM-20,Coastal Areas 5 & 6,CENTRAL COAST CHUM SALMON,,,,,
53.14320675,-128.4741248,Dome Creek,HECATE STRAIT-FJORDS,PI,PKO-13,Areas 7 to 10 – Odd & Even,CENTRAL COST PINK SALMON,,,,,
53.14320675,-128.4741248,Dome Creek,NORTHERN COASTAL STREAMS,CO,CO-30,Areas 5 and 6,CENTRAL COAST COHO SALMON,,,,,
53.14320675,-128.4741248,Dome Creek,UPPER FRASER RIVER_SP_1.3,CN,CK-12,Fraser River Spring Run 52,FRASER SPRING RUN 52 CHINOOK SALMON,,,,,
53.14320675,-128.4741248,,,,,,,,,,,
53.14320675,-128.4741248,,,,,,,,,,,
50.68837495,-128.3434644,Dominic Creek,NAHWITTI LOWLAND,CO,CO-15,Area 12,JOHNSTONE STRAIT/MAINLAND INLET COHO SALMON,,,,,
50.68837495,-128.3434644,Dominic Creek,NORTHWEST VANCOUVER ISLAND,CM,CM-11,WCVI,WCVI CHUM SALMON,,,,,
50.68837495,-128.3434644,,,,,,,,,,,
52.5011682,-119.1149404,Dominion Creek,NORTH THOMPSON,CO,CO-9,Interior Fraser,INTERIOR FRASER COHO SALMON,,,,,
52.5113275,-128.9414906,Don Creek,HECATE LOWLANDS,CM,CM-18,Coastal Areas 5 & 6,CENTRAL COAST CHUM SALMON,,,,,
52.5113275,-128.9414906,Don Creek,HECATE STRAIT MAINLAND,CO,CO-27,Areas 5 and 6,CENTRAL COAST COHO SALMON,,,,,
52.5113275,-128.9414906,Don Creek,HECATE STRAIT-LOWLANDS,PI,PKO-12,Areas 7 to 10 – Odd & Even,CENTRAL COST PINK SALMON,,,,,
52.5113275,-128.9414906,Don Creek,NORTHERN COASTAL STREAMS,SO,SER-17,,,,,,,
52.5113275,-128.9414906,,,,,,,,,,,
52.5113275,-128.9414906,,,,,,,,,,,
55.47443914,-130.0448656,Donahue Creek,LOWER NASS-PORTLAND,SO,SER-20,,,,,,,
55.47443914,-130.0448656,Donahue Creek,NASS-PORTLAND-OBSERVATORY,PI,PKO-17,North Coast Areas 3 to 6 – Odd & Even,SKEENA/NASS PINK SALMON,,,,,
55.47443914,-130.0448656,Donahue Creek,PORTLAND CANAL-OBSERVATORY,CM,CM-32,,,,,,,
55.47443914,-130.0448656,,,,,,,,,,,
55.47443914,-130.0448656,,,,,,,,,,,
54.49017303,-125.6464542,Donalds Creek,BABINE,SO,SEL-21-02,,,,,,,
62.60362985,-139.9860184,Donjek River,WHITE RIVER,CM,CM-44,Yukon (mainstem),YUKON CHUM SALMON,,,,,
48.7390868,-124.7370338,Doobah Creek,JUAN DE FUCA-PACHENA,CO,CO-16,WCVI,WCVI COHO SALMON,,,,,
48.7390868,-124.7370338,Doobah Creek,SOUTHWEST VANCOUVER ISLAND,CM,CM-10,WCVI,WCVI CHUM SALMON,,,,,
48.7390868,-124.7370338,Doobah Creek,WEST VANCOUVER ISLAND-SOUTH_FA_0.x,CN,CK-31,,,,,,,
52.56435512,-119.1052412,Dora Creek,NORTH THOMPSON,CO,CO-9,Interior Fraser,INTERIOR FRASER COHO SALMON,,,,,
51.70978623,-127.5923323,Doris Creek,RIVERS INLET,CM,CM-13,Areas 7 to 10,CENTRAL COAST CHUM SALMON,,,,,
51.70978623,-127.5923323,,,,,,,,,,,
49.70755951,-123.8916665,Doriston Creek,GEORGIA STRAIT,CM,CM-4,Georgia Strait,INNER SOUTH COAST CHUM SALMON,,,,,
49.70755951,-123.8916665,Doriston Creek,GEORGIA STRAIT MAINLAND,CO,CO-11,Georgia Strait,STRAIT OF GEORGIA COHO SALMON,,,,,
52.502517,-120.985979,Double T - Lake Shore,QUESNEL-SUMMER TIMING,SO,SEL-06-10,,,,,,,
49.76361308,-122.1547819,Douglas Creek,FRASER RIVER,PI,PKO-1,Fraser – Odd only,FRASER PINK SALMON - ODD,,,,,
52.98252163,-129.1304424,Douglas Creek,HECATE LOWLANDS,CM,CM-18,Coastal Areas 5 & 6,CENTRAL COAST CHUM SALMON,,,,,
52.98252163,-129.1304424,Douglas Creek,HECATE STRAIT MAINLAND,CO,CO-27,Areas 5 and 6,CENTRAL COAST COHO SALMON,,,,,
49.76361308,-122.1547819,Douglas Creek,HECATE STRAIT-LOWLANDS,PI,PKO-12,Areas 7 to 10 – Odd & Even,CENTRAL COST PINK SALMON,,,,,
52.98252163,-129.1304424,Douglas Creek,LILLOOET,CO,CO-4,Lower Fraser,LOWER FRASER COHO SALMON,,,,,
49.76361308,-122.1547819,Douglas Creek,LOWER FRASER,CM,CM-2,Fraser River,FRASER CHUM SALMON,,,,,
52.98252163,-129.1304424,Douglas Creek,LOWER FRASER RIVER_SU_1.3,CN,CK-6,Fraser River Summer Run 52,FRASER SUMMER RUN 52 CHINOOK SALMON,,,,,
49.76361308,-122.1547819,Douglas Creek,HARRISON-DOWNSTREAM MIGRATING-LATE TIMING,SO,SEL-03-03,,,,,,,
49.76361308,-122.1547819,,,,,,,,,,,
52.98252163,-129.1304424,,,,,,,,,,,
52.92850883,-132.1684236,Douglas Inlet Head Creek,WEST HAIDA GWAII,CM,CM-23,Haida Gwaii,HAIDA GWAII CHUM SALMON,,,,,
52.92850883,-132.1684236,,,,,,,,,,,
52.92833797,-132.1923554,Douglas Inlet Right Hand Creek,HG-WEST,CO,CO-24,,,,,,,
52.92833797,-132.1923554,Douglas Inlet Right Hand Creek,WEST HAIDA GWAII,CM,CM-23,Haida Gwaii,HAIDA GWAII CHUM SALMON,,,,,
52.92833797,-132.1923554,,,,,,,,,,,
49.74713792,-125.0871154,Dove Creek,EAST VANCOUVER ISLAND-GEORGIA STRAIT,CO,CO-13,Georgia Strait,STRAIT OF GEORGIA COHO SALMON,,,,,
49.74713792,-125.0871154,Dove Creek,GEORGIA STRAIT,CM,CM-4,Georgia Strait,INNER SOUTH COAST CHUM SALMON,,,,,
49.08345041,-122.3168634,Downes Creek,LOWER FRASER,CO,CO-47,Lower Fraser,LOWER FRASER COHO SALMON,,,,,
51.40539825,-127.2434348,Draney Creek,HOMATHKO-KLINAKLINI-SMITH-RIVERS-BELLA COOLA-DEAN,PI,PKO-8,Areas 7 to 10 – Odd & Even,CENTRAL COST PINK SALMON,,,,,
51.40539825,-127.2434348,Draney Creek,RIVERS INLET,CO,CO-21,Areas 7 to 10,CENTRAL COAST COHO SALMON,,,,,
51.40539825,-127.2434348,Draney Creek,RIVERS-SMITH INLETS,SO,SER-12,,,,,,,
51.40539825,-127.2434348,Draney Creek,SMITH INLET,CM,CM-12,Areas 7 to 10,CENTRAL COAST CHUM SALMON,,,,,
51.40539825,-127.2434348,,,,,,,,,,,
49.16069383,-122.2470475,Draper Creek,LOWER FRASER,CM,CM-2,Fraser River,FRASER CHUM SALMON,,,,,
49.16069383,-122.2470475,Draper Creek,LOWER FRASER,CO,CO-47,Lower Fraser,LOWER FRASER COHO SALMON,,,,,
49.01870194,-125.4376268,Draw Creek,WEST VANCOUVER ISLAND,CO,CO-17,WCVI,WCVI COHO SALMON,,,,,
50.08872167,-125.1920981,Drew Creek,EAST VANCOUVER ISLAND-GEORGIA STRAIT,CO,CO-13,Georgia Strait,STRAIT OF GEORGIA COHO SALMON,,,,,
52.14450522,-128.0044798,Drew Creek,EAST VANCOUVER ISLAND-NORTH_FA_0.x,CN,CK-29,,,,,,,
50.08872167,-125.1920981,Drew Creek,GEORGIA STRAIT,CM,CM-4,Georgia Strait,INNER SOUTH COAST CHUM SALMON,,,,,
52.14450522,-128.0044798,Drew Creek,GEORGIA STRAIT,PI,PKO-3,Georgia Strait – East – Odd & Even,ECVI/MAINLAND PINK SALMON ,,,,,
52.14450522,-128.0044798,Drew Creek,HECATE STRAIT MAINLAND,CO,CO-27,Areas 5 and 6,CENTRAL COAST COHO SALMON,,,,,
50.08872167,-125.1920981,Drew Creek,HECATE STRAIT-LOWLANDS,PI,PKO-12,Areas 7 to 10 – Odd & Even,CENTRAL COST PINK SALMON,,,,,
50.08872167,-125.1920981,Drew Creek,SPILLER-FITZ HUGH-BURKE,CM,CM-15,Areas 7 to 10,CENTRAL COAST CHUM SALMON,,,,,
50.08872167,-125.1920981,,,,,,,,,,,
52.14450522,-128.0044798,,,,,,,,,,,
51.1728428,-127.4050903,Driftwood Creek,MIDDLE SKEENA,CO,CO-33,Skeena,SKEENA COHO SALMON,,,,,
54.84756072,-127.1630837,Driftwood Creek,SOUTHERN COASTAL STREAMS,CM,CM-8,Johnstone Strait Area and Mainland Inlets (Areas 11 to 13),INNER SOUTH COAST CHUM SALMON,,,,,
51.1728428,-127.4050903,,,,,,,,,,,
51.1728428,-127.4050903,Driftwood Creek,SOUTHERN COASTAL STREAMS,CM,CM-8,Johnstone Strait Area and Mainland Inlets (Areas 11 to 13),INNER SOUTH COAST CHUM SALMON,,,,,
51.1728428,-127.4050903,Driftwood Creek,SOUTHERN COASTAL STREAMS-QUEEN CHARLOTTE STRAIT-JOHNSTONE STRAIT-SOUTHERN FJORDS,CO,CO-12,Area 13 – North,JOHNSTONE STRAIT/MAINLAND INLET COHO SALMON,,,,,
55.69931908,-126.2513263,Driftwood River,MIDDLE FRASER RIVER_SP_1.3,CN,CK-10,Fraser River Spring Run 52,FRASER SPRING RUN 52 CHINOOK SALMON,,,,,
55.69931908,-126.2513263,Driftwood River,TAKLA/TREMBLEUR-EARLY STUART TIMING,SO,SEL-06-14,,,,,,,
49.39753916,-125.4153105,Drinkwater Creek,WEST VANCOUVER ISLAND,SO,SER-10,,,,,,,
49.39753916,-125.4153105,Drinkwater Creek,WEST VANCOUVER ISLAND,CO,CO-17,WCVI,WCVI COHO SALMON,,,,,
49.39753916,-125.4153105,Drinkwater Creek,WEST VANCOUVER ISLAND-SOUTH_FA_0.x,CN,CK-31,,,,,,,
53.86613167,-121.4299399,Driscoll Creek,UPPER FRASER RIVER_SP_1.3,CN,CK-12,Fraser River Spring Run 52,FRASER SPRING RUN 52 CHINOOK SALMON,,,,,
54.82342948,-128.7825776,Dry Creek,LOWER SKEENA,CO,CO-32,Skeena – Nass,SKEENA-NASS CHUM SALMON,,,,,
54.82342948,-128.7825776,Dry Creek,KITSUMKALUM,SO,SEL-20-06,,,,,,,
49.75573242,-123.1383217,Dryden Creek,HOWE SOUND-BURRARD INLET,CM,CM-3,Georgia Strait,INNER SOUTH COAST CHUM SALMON,,,,,
49.75573242,-123.1383217,Dryden Creek,HOWE SOUND-BURRARD INLET,CO,CO-10,Georgia Strait,STRAIT OF GEORGIA COHO SALMON,,,,,
51.33885657,-127.691432,Dsulish Creek,HECATE STRAIT-LOWLANDS,PI,PKO-12,Areas 7 to 10 – Odd & Even,CENTRAL COST PINK SALMON,,,,,
51.33885657,-127.691432,Dsulish Creek,SMITH INLET,CO,CO-20,Areas 7 to 10,CENTRAL COAST COHO SALMON,,,,,
54.0628181,-128.6803568,Duck Creek,DOUGLAS CHANNEL-KITIMAT ARM,CO,CO-29,Areas 5 and 6,CENTRAL COAST COHO SALMON,,,,,
54.0628181,-128.6803568,Duck Creek,DOUGLAS-GARDNER,CM,CM-20,Coastal Areas 5 & 6,CENTRAL COAST CHUM SALMON,,,,,
