,Grid,Week,Species,cfa,CEU,SS,FS
92406,OP-322,19,Snow Crab,12,35914,0.00009,3.2399
92418,OP-323,19,Snow Crab,12,35914,0.00009,3.2399
93338,OQ-312,19,Snow Crab,12,35914,0.00009,3.2399
93458,OQ-322,19,Snow Crab,12,35914,0.00009,3.2399
93470,OQ-323,19,Snow Crab,12,35914,0.00009,3.2399
94042,OR-283,19,Snow Crab,12,35914,0.00009,3.2399
94510,OR-322,19,Snow Crab,12,35914,0.00009,3.2399
94522,OR-323,19,Snow Crab,12,35914,0.00009,3.2399
95466,OS-312,19,Snow Crab,12,35914,0.00009,3.2399
95586,OS-322,19,Snow Crab,12,35914,0.00009,3.2399
95598,OS-323,19,Snow Crab,12,35914,0.00009,3.2399
95610,OS-324,19,Snow Crab,12,35914,0.00009,3.2399
95622,OS-325,19,Snow Crab,12,35914,0.00009,3.2399
95634,OS-326,19,Snow Crab,12,35914,0.00009,3.2399
96182,OT-283,19,Snow Crab,12,35914,0.00009,3.2399
96662,OT-323,19,Snow Crab,12,35914,0.00009,3.2399
96674,OT-324,19,Snow Crab,12,35914,0.00009,3.2399
96686,OT-325,19,Snow Crab,12,35914,0.00009,3.2399
96698,OT-326,19,Snow Crab,12,35914,0.00009,3.2399
96710,OT-327,19,Snow Crab,12,35914,0.00009,3.2399
96722,OT-328,19,Snow Crab,12,35914,0.00009,3.2399
97120,OU-273,19,Snow Crab,12,35914,0.00009,3.2399
97140,OU-274,19,Snow Crab,12,35914,0.00009,3.2399
97224,OU-281,19,Snow Crab,12,35914,0.00009,3.2399
97716,OU-322,19,Snow Crab,12,35914,0.00009,3.2399
97728,OU-323,19,Snow Crab,12,35914,0.00009,3.2399
97740,OU-324,19,Snow Crab,12,35914,0.00009,3.2399
97752,OU-325,19,Snow Crab,12,35914,0.00009,3.2399
97800,OU-329,19,Snow Crab,12,35914,0.00009,3.2399
97812,OU-330,19,Snow Crab,12,35914,0.00009,3.2399
97824,OU-331,19,Snow Crab,12,35914,0.00009,3.2399
97836,OU-332,19,Snow Crab,12,35914,0.00009,3.2399
97848,OU-333,19,Snow Crab,12,35914,0.00009,3.2399
97860,OU-334,19,Snow Crab,12,35914,0.00009,3.2399
98206,OV-275,19,Snow Crab,12,35914,0.00009,3.2399
98218,OV-276,19,Snow Crab,12,35914,0.00009,3.2399
98230,OV-277,19,Snow Crab,12,35914,0.00009,3.2399
98242,OV-278,19,Snow Crab,12,35914,0.00009,3.2399
98254,OV-279,19,Snow Crab,12,35914,0.00009,3.2399
98650,OV-312,19,Snow Crab,12,35914,0.00009,3.2399
98938,OV-336,19,Snow Crab,12,35914,0.00009,3.2399
98950,OV-337,19,Snow Crab,12,35914,0.00009,3.2399
98962,OV-338,19,Snow Crab,12,35914,0.00009,3.2399
98974,OV-339,19,Snow Crab,12,35914,0.00009,3.2399
98986,OV-340,19,Snow Crab,12,35914,0.00009,3.2399
99252,OW-274,19,Snow Crab,12,35914,0.00009,3.2399
99272,OW-275,19,Snow Crab,12,35914,0.00009,3.2399
99284,OW-276,19,Snow Crab,12,35914,0.00009,3.2399
99296,OW-277,19,Snow Crab,12,35914,0.00009,3.2399
99308,OW-278,19,Snow Crab,12,35914,0.00009,3.2399
99704,OW-311,19,Snow Crab,12,35914,0.00009,3.2399
100016,OW-337,19,Snow Crab,12,35914,0.00009,3.2399
100028,OW-338,19,Snow Crab,12,35914,0.00009,3.2399
100040,OW-339,19,Snow Crab,12,35914,0.00009,3.2399
100052,OW-340,19,Snow Crab,12,35914,0.00009,3.2399
100064,OW-341,19,Snow Crab,12,35914,0.00009,3.2399
100306,OX-275,19,Snow Crab,12,35914,0.00009,3.2399
100326,OX-276,19,Snow Crab,12,35914,0.00009,3.2399
100338,OX-277,19,Snow Crab,12,35914,0.00009,3.2399
100350,OX-278,19,Snow Crab,12,35914,0.00009,3.2399
100362,OX-279,19,Snow Crab,12,35914,0.00009,3.2399
100374,OX-280,19,Snow Crab,12,35914,0.00009,3.2399
100746,OX-311,19,Snow Crab,12,35914,0.00009,3.2399
101070,OX-338,19,Snow Crab,12,35914,0.00009,3.2399
101082,OX-339,19,Snow Crab,12,35914,0.00009,3.2399
101094,OX-340,19,Snow Crab,12,35914,0.00009,3.2399
101106,OX-341,19,Snow Crab,12,35914,0.00009,3.2399
101118,OX-342,19,Snow Crab,12,35914,0.00009,3.2399
101382,OY-277,19,Snow Crab,12,35914,0.00009,3.2399
101394,OY-278,19,Snow Crab,12,35914,0.00009,3.2399
101406,OY-279,19,Snow Crab,12,35914,0.00009,3.2399
101418,OY-280,19,Snow Crab,12,35914,0.00009,3.2399
102114,OY-338,19,Snow Crab,12,35914,0.00009,3.2399
102126,OY-339,19,Snow Crab,12,35914,0.00009,3.2399
102138,OY-340,19,Snow Crab,12,35914,0.00009,3.2399
102150,OY-341,19,Snow Crab,12,35914,0.00009,3.2399
102162,OY-342,19,Snow Crab,12,35914,0.00009,3.2399
102426,OZ-279,19,Snow Crab,12,35914,0.00009,3.2399
102438,OZ-280,19,Snow Crab,12,35914,0.00009,3.2399
102810,OZ-311,19,Snow Crab,12,35914,0.00009,3.2399
103151,OZ-339,19,Snow Crab,12,35914,0.00009,3.2399
103163,OZ-340,19,Snow Crab,12,35914,0.00009,3.2399
103175,OZ-341,19,Snow Crab,12,35914,0.00009,3.2399
103187,OZ-342,19,Snow Crab,12,35914,0.00009,3.2399
103441,PA-279,19,Snow Crab,12,35914,0.00009,3.2399
103813,PA-310,19,Snow Crab,12,35914,0.00009,3.2399
104164,PA-338,19,Snow Crab,12,35914,0.00009,3.2399
104176,PA-339,19,Snow Crab,12,35914,0.00009,3.2399
104188,PA-340,19,Snow Crab,12,35914,0.00009,3.2399
104200,PA-341,19,Snow Crab,12,35914,0.00009,3.2399
104406,PB-280,19,Snow Crab,12,35914,0.00009,3.2399
104766,PB-310,19,Snow Crab,12,35914,0.00009,3.2399
105115,PB-339,19,Snow Crab,12,35914,0.00009,3.2399
105127,PB-340,19,Snow Crab,12,35914,0.00009,3.2399
105309,PC-280,19,Snow Crab,12,35914,0.00009,3.2399
105321,PC-281,19,Snow Crab,12,35914,0.00009,3.2399
105657,PC-309,19,Snow Crab,12,35914,0.00009,3.2399
105980,PC-337,19,Snow Crab,12,35914,0.00009,3.2399
106114,PD-281,19,Snow Crab,12,35914,0.00009,3.2399
106426,PD-307,19,Snow Crab,12,35914,0.00009,3.2399
106438,PD-308,19,Snow Crab,12,35914,0.00009,3.2399
106450,PD-309,19,Snow Crab,12,35914,0.00009,3.2399
106747,PD-336,19,Snow Crab,12,35914,0.00009,3.2399
106759,PD-337,19,Snow Crab,12,35914,0.00009,3.2399
106881,PE-281,19,Snow Crab,12,35914,0.00009,3.2399
107157,PE-304,19,Snow Crab,12,35914,0.00009,3.2399
107169,PE-305,19,Snow Crab,12,35914,0.00009,3.2399
107181,PE-306,19,Snow Crab,12,35914,0.00009,3.2399
107476,PE-334,19,Snow Crab,12,35914,0.00009,3.2399
107488,PE-335,19,Snow Crab,12,35914,0.00009,3.2399
107500,PE-336,19,Snow Crab,12,35914,0.00009,3.2399
107622,PF-282,19,Snow Crab,12,35914,0.00009,3.2399
107862,PF-302,19,Snow Crab,12,35914,0.00009,3.2399
107874,PF-303,19,Snow Crab,12,35914,0.00009,3.2399
108167,PF-332,19,Snow Crab,12,35914,0.00009,3.2399
108179,PF-333,19,Snow Crab,12,35914,0.00009,3.2399
108191,PF-334,19,Snow Crab,12,35914,0.00009,3.2399
108203,PF-335,19,Snow Crab,12,35914,0.00009,3.2399
108215,PF-336,19,Snow Crab,12,35914,0.00009,3.2399
108483,PG-295,19,Snow Crab,12,35914,0.00009,3.2399
108495,PG-296,19,Snow Crab,12,35914,0.00009,3.2399
108555,PG-301,19,Snow Crab,12,35914,0.00009,3.2399
108781,PG-326,19,Snow Crab,12,35914,0.00009,3.2399
108815,PG-328,19,Snow Crab,12,35914,0.00009,3.2399
108827,PG-329,19,Snow Crab,12,35914,0.00009,3.2399
108839,PG-330,19,Snow Crab,12,35914,0.00009,3.2399
108851,PG-331,19,Snow Crab,12,35914,0.00009,3.2399
108863,PG-332,19,Snow Crab,12,35914,0.00009,3.2399
108875,PG-333,19,Snow Crab,12,35914,0.00009,3.2399
108887,PG-334,19,Snow Crab,12,35914,0.00009,3.2399
109130,PH-293,19,Snow Crab,12,35914,0.00009,3.2399
109142,PH-294,19,Snow Crab,12,35914,0.00009,3.2399
109154,PH-295,19,Snow Crab,12,35914,0.00009,3.2399
109166,PH-296,19,Snow Crab,12,35914,0.00009,3.2399
109178,PH-297,19,Snow Crab,12,35914,0.00009,3.2399
109190,PH-298,19,Snow Crab,12,35914,0.00009,3.2399
109226,PH-301,19,Snow Crab,12,35914,0.00009,3.2399
109484,PH-329,19,Snow Crab,12,35914,0.00009,3.2399
109496,PH-330,19,Snow Crab,12,35914,0.00009,3.2399
109852,PI-292,19,Snow Crab,12,35914,0.00009,3.2399
109864,PI-293,19,Snow Crab,12,35914,0.00009,3.2399
109876,PI-294,19,Snow Crab,12,35914,0.00009,3.2399
109888,PI-295,19,Snow Crab,12,35914,0.00009,3.2399
109900,PI-296,19,Snow Crab,12,35914,0.00009,3.2399
109912,PI-297,19,Snow Crab,12,35914,0.00009,3.2399
109924,PI-298,19,Snow Crab,12,35914,0.00009,3.2399
109948,PI-300,19,Snow Crab,12,35914,0.00009,3.2399
110467,PJ-293,19,Snow Crab,12,35914,0.00009,3.2399
110479,PJ-294,19,Snow Crab,12,35914,0.00009,3.2399
110491,PJ-295,19,Snow Crab,12,35914,0.00009,3.2399
110503,PJ-296,19,Snow Crab,12,35914,0.00009,3.2399
110515,PJ-297,19,Snow Crab,12,35914,0.00009,3.2399
110527,PJ-298,19,Snow Crab,12,35914,0.00009,3.2399
110539,PJ-299,19,Snow Crab,12,35914,0.00009,3.2399
110551,PJ-300,19,Snow Crab,12,35914,0.00009,3.2399
111053,PK-293,19,Snow Crab,12,35914,0.00009,3.2399
111065,PK-294,19,Snow Crab,12,35914,0.00009,3.2399
111077,PK-295,19,Snow Crab,12,35914,0.00009,3.2399
111089,PK-296,19,Snow Crab,12,35914,0.00009,3.2399
111101,PK-297,19,Snow Crab,12,35914,0.00009,3.2399
111113,PK-298,19,Snow Crab,12,35914,0.00009,3.2399
111125,PK-299,19,Snow Crab,12,35914,0.00009,3.2399
111504,PL-292,19,Snow Crab,12,35914,0.00009,3.2399
111527,PL-293,19,Snow Crab,12,35914,0.00009,3.2399
111550,PL-294,19,Snow Crab,12,35914,0.00009,3.2399
111573,PL-295,19,Snow Crab,12,35914,0.00009,3.2399
111594,PL-296,19,Snow Crab,12,35914,0.00009,3.2399
111606,PL-297,19,Snow Crab,12,35914,0.00009,3.2399
111618,PL-298,19,Snow Crab,12,35914,0.00009,3.2399
111630,PL-299,19,Snow Crab,12,35914,0.00009,3.2399
111642,PL-300,19,Snow Crab,12,35914,0.00009,3.2399
112030,PM-295,19,Snow Crab,12,35914,0.00009,3.2399
112051,PM-296,19,Snow Crab,12,35914,0.00009,3.2399
112063,PM-297,19,Snow Crab,12,35914,0.00009,3.2399
112075,PM-298,19,Snow Crab,12,35914,0.00009,3.2399
112087,PM-299,19,Snow Crab,12,35914,0.00009,3.2399
112447,PN-295,19,Snow Crab,12,35914,0.00009,3.2399
112468,PN-296,19,Snow Crab,12,35914,0.00009,3.2399
112480,PN-297,19,Snow Crab,12,35914,0.00009,3.2399
112492,PN-298,19,Snow Crab,12,35914,0.00009,3.2399
112504,PN-299,19,Snow Crab,12,35914,0.00009,3.2399
112516,PN-300,19,Snow Crab,12,35914,0.00009,3.2399
112528,PN-301,19,Snow Crab,12,35914,0.00009,3.2399
112836,PO-294,19,Snow Crab,12,35914,0.00009,3.2399
112859,PO-295,19,Snow Crab,12,35914,0.00009,3.2399
112880,PO-296,19,Snow Crab,12,35914,0.00009,3.2399
112892,PO-297,19,Snow Crab,12,35914,0.00009,3.2399
112904,PO-298,19,Snow Crab,12,35914,0.00009,3.2399
113224,PP-295,19,Snow Crab,12,35914,0.00009,3.2399
113245,PP-296,19,Snow Crab,12,35914,0.00009,3.2399
113257,PP-297,19,Snow Crab,12,35914,0.00009,3.2399
114171,PS-293,19,Snow Crab,12,35914,0.00009,3.2399
104942,PB-324,30,Snow Crab,19,1504,0.002159,3.2468
106575,PD-318,30,Snow Crab,19,1504,0.002159,3.2468
108731,PG-316,30,Snow Crab,19,1504,0.002159,3.2468
110110,PI-315,30,Snow Crab,19,1504,0.002159,3.2468
110706,PJ-315,30,Snow Crab,19,1504,0.002159,3.2468
112164,PM-304,30,Snow Crab,19,1504,0.002159,3.2468
112574,PN-304,30,Snow Crab,19,1504,0.002159,3.2468
112654,PN-320,30,Snow Crab,19,1504,0.002159,3.2468
112977,PO-305,30,Snow Crab,19,1504,0.002159,3.2468
113690,PQ-309,30,Snow Crab,19,1504,0.002159,3.2468
114267,PS-302,30,Snow Crab,19,1504,0.002159,3.2468
114292,PS-307,30,Snow Crab,19,1504,0.002159,3.2468
114297,PS-308,30,Snow Crab,19,1504,0.002159,3.2468
114312,PS-311,30,Snow Crab,19,1504,0.002159,3.2468
114582,PT-311,30,Snow Crab,19,1504,0.002159,3.2468
114587,PT-312,30,Snow Crab,19,1504,0.002159,3.2468
114819,PU-308,30,Snow Crab,19,1504,0.002159,3.2468
113003,PO-310,31,Snow Crab,19,1398,0.002349,3.2839
113943,PR-298,31,Snow Crab,19,1398,0.002349,3.2839
113988,PR-307,31,Snow Crab,19,1398,0.002349,3.2839
114288,PS-306,31,Snow Crab,19,1398,0.002349,3.2839
114563,PT-307,31,Snow Crab,19,1398,0.002349,3.2839
114835,PU-311,31,Snow Crab,19,1398,0.002349,3.2839
3449,LE-285,22,Snow Crab,12,32160,0.000102,3.2865
12449,LX-267,22,Snow Crab,12,32160,0.000102,3.2865
20513,MF-252,22,Snow Crab,12,32160,0.000102,3.2865
28541,MM-295,22,Snow Crab,12,32160,0.000102,3.2865
30497,MO-271,22,Snow Crab,12,32160,0.000102,3.2865
31949,MP-291,22,Snow Crab,12,32160,0.000102,3.2865
33197,MQ-290,22,Snow Crab,12,32160,0.000102,3.2865
34097,MR-259,22,Snow Crab,12,32160,0.000102,3.2865
35393,MS-255,22,Snow Crab,12,32160,0.000102,3.2865
38657,MU-303,22,Snow Crab,12,32160,0.000102,3.2865
41189,MW-304,22,Snow Crab,12,32160,0.000102,3.2865
41861,MX-261,22,Snow Crab,12,32160,0.000102,3.2865
43025,MY-258,22,Snow Crab,12,32160,0.000102,3.2865
43037,MY-259,22,Snow Crab,12,32160,0.000102,3.2865
43061,MY-261,22,Snow Crab,12,32160,0.000102,3.2865
44249,MZ-261,22,Snow Crab,12,32160,0.000102,3.2865
48401,NC-301,22,Snow Crab,12,32160,0.000102,3.2865
48413,NC-302,22,Snow Crab,12,32160,0.000102,3.2865
49601,ND-301,22,Snow Crab,12,32160,0.000102,3.2865
49613,ND-302,22,Snow Crab,12,32160,0.000102,3.2865
50357,NE-263,22,Snow Crab,12,32160,0.000102,3.2865
50861,NE-305,22,Snow Crab,12,32160,0.000102,3.2865
51701,NF-274,22,Snow Crab,12,32160,0.000102,3.2865
52061,NF-304,22,Snow Crab,12,32160,0.000102,3.2865
52841,NG-266,22,Snow Crab,12,32160,0.000102,3.2865
52901,NG-271,22,Snow Crab,12,32160,0.000102,3.2865
52913,NG-272,22,Snow Crab,12,32160,0.000102,3.2865
52925,NG-273,22,Snow Crab,12,32160,0.000102,3.2865
55481,NI-277,22,Snow Crab,12,32160,0.000102,3.2865
61701,NN-280,22,Snow Crab,12,32160,0.000102,3.2865
62773,NO-271,22,Snow Crab,12,32160,0.000102,3.2865
62785,NO-272,22,Snow Crab,12,32160,0.000102,3.2865
62797,NO-273,22,Snow Crab,12,32160,0.000102,3.2865
62809,NO-274,22,Snow Crab,12,32160,0.000102,3.2865
63097,NO-298,22,Snow Crab,12,32160,0.000102,3.2865
64231,NP-299,22,Snow Crab,12,32160,0.000102,3.2865
65365,NQ-299,22,Snow Crab,12,32160,0.000102,3.2865
65377,NQ-300,22,Snow Crab,12,32160,0.000102,3.2865
65557,NQ-315,22,Snow Crab,12,32160,0.000102,3.2865
67333,NS-286,22,Snow Crab,12,32160,0.000102,3.2865
67489,NS-299,22,Snow Crab,12,32160,0.000102,3.2865
68383,NT-286,22,Snow Crab,12,32160,0.000102,3.2865
68515,NT-297,22,Snow Crab,12,32160,0.000102,3.2865
69481,NU-288,22,Snow Crab,12,32160,0.000102,3.2865
69493,NU-289,22,Snow Crab,12,32160,0.000102,3.2865
69505,NU-290,22,Snow Crab,12,32160,0.000102,3.2865
69517,NU-291,22,Snow Crab,12,32160,0.000102,3.2865
69541,NU-293,22,Snow Crab,12,32160,0.000102,3.2865
69553,NU-294,22,Snow Crab,12,32160,0.000102,3.2865
72931,NX-315,22,Snow Crab,12,32160,0.000102,3.2865
74607,NZ-276,22,Snow Crab,12,32160,0.000102,3.2865
75673,OA-272,22,Snow Crab,12,32160,0.000102,3.2865
78433,OC-315,22,Snow Crab,12,32160,0.000102,3.2865
79549,OD-315,22,Snow Crab,12,32160,0.000102,3.2865
79561,OD-316,22,Snow Crab,12,32160,0.000102,3.2865
80629,OE-310,22,Snow Crab,12,32160,0.000102,3.2865
81471,OF-289,22,Snow Crab,12,32160,0.000102,3.2865
81759,OF-313,22,Snow Crab,12,32160,0.000102,3.2865
82505,OG-282,22,Snow Crab,12,32160,0.000102,3.2865
82577,OG-288,22,Snow Crab,12,32160,0.000102,3.2865
82613,OG-291,22,Snow Crab,12,32160,0.000102,3.2865
82637,OG-293,22,Snow Crab,12,32160,0.000102,3.2865
82865,OG-312,22,Snow Crab,12,32160,0.000102,3.2865
88199,OL-313,22,Snow Crab,12,32160,0.000102,3.2865
88851,OM-279,22,Snow Crab,12,32160,0.000102,3.2865
96161,OT-281,22,Snow Crab,12,32160,0.000102,3.2865
97203,OU-279,22,Snow Crab,12,32160,0.000102,3.2865
98833,OV-327,22,Snow Crab,12,32160,0.000102,3.2865
99983,OW-334,22,Snow Crab,12,32160,0.000102,3.2865
106726,PD-334,22,Snow Crab,12,32160,0.000102,3.2865
108294,PG-279,22,Snow Crab,12,32160,0.000102,3.2865
108306,PG-280,22,Snow Crab,12,32160,0.000102,3.2865
111609,PL-297,22,Snow Crab,12,32160,0.000102,3.2865
112948,PO-301,22,Snow Crab,12,32160,0.000102,3.2865
113911,PR-296,22,Snow Crab,12,32160,0.000102,3.2865
5730,LN-283,23,Snow Crab,12,28631,0.000115,3.2954
8946,LT-272,23,Snow Crab,12,28631,0.000115,3.2954
14514,LZ-276,23,Snow Crab,12,28631,0.000115,3.2954
15534,MA-275,23,Snow Crab,12,28631,0.000115,3.2954
18642,MD-275,23,Snow Crab,12,28631,0.000115,3.2954
27474,ML-297,23,Snow Crab,12,28631,0.000115,3.2954
28266,MM-272,23,Snow Crab,12,28631,0.000115,3.2954
28278,MM-273,23,Snow Crab,12,28631,0.000115,3.2954
30282,MO-253,23,Snow Crab,12,28631,0.000115,3.2954
30294,MO-254,23,Snow Crab,12,28631,0.000115,3.2954
30486,MO-270,23,Snow Crab,12,28631,0.000115,3.2954
30498,MO-271,23,Snow Crab,12,28631,0.000115,3.2954
32802,MQ-257,23,Snow Crab,12,28631,0.000115,3.2954
32826,MQ-259,23,Snow Crab,12,28631,0.000115,3.2954
35454,MS-260,23,Snow Crab,12,28631,0.000115,3.2954
35466,MS-261,23,Snow Crab,12,28631,0.000115,3.2954
35478,MS-262,23,Snow Crab,12,28631,0.000115,3.2954
36822,MT-263,23,Snow Crab,12,28631,0.000115,3.2954
36834,MT-264,23,Snow Crab,12,28631,0.000115,3.2954
38166,MU-262,23,Snow Crab,12,28631,0.000115,3.2954
38178,MU-263,23,Snow Crab,12,28631,0.000115,3.2954
40698,MW-263,23,Snow Crab,12,28631,0.000115,3.2954
43578,MY-304,23,Snow Crab,12,28631,0.000115,3.2954
47958,NC-264,23,Snow Crab,12,28631,0.000115,3.2954
49158,ND-264,23,Snow Crab,12,28631,0.000115,3.2954
50490,NE-274,23,Snow Crab,12,28631,0.000115,3.2954
50802,NE-300,23,Snow Crab,12,28631,0.000115,3.2954
51606,NF-266,23,Snow Crab,12,28631,0.000115,3.2954
52026,NF-301,23,Snow Crab,12,28631,0.000115,3.2954
58294,NK-291,23,Snow Crab,12,28631,0.000115,3.2954
58306,NK-292,23,Snow Crab,12,28631,0.000115,3.2954
59534,NL-295,23,Snow Crab,12,28631,0.000115,3.2954
61918,NN-298,23,Snow Crab,12,28631,0.000115,3.2954
62750,NO-269,23,Snow Crab,12,28631,0.000115,3.2954
62858,NO-278,23,Snow Crab,12,28631,0.000115,3.2954
62870,NO-279,23,Snow Crab,12,28631,0.000115,3.2954
62990,NO-289,23,Snow Crab,12,28631,0.000115,3.2954
63944,NP-275,23,Snow Crab,12,28631,0.000115,3.2954
64112,NP-289,23,Snow Crab,12,28631,0.000115,3.2954
64256,NP-301,23,Snow Crab,12,28631,0.000115,3.2954
64292,NP-304,23,Snow Crab,12,28631,0.000115,3.2954
67334,NS-286,23,Snow Crab,12,28631,0.000115,3.2954
69554,NU-294,23,Snow Crab,12,28631,0.000115,3.2954
73518,NY-276,23,Snow Crab,12,28631,0.000115,3.2954
77138,OB-302,23,Snow Crab,12,28631,0.000115,3.2954
78206,OC-296,23,Snow Crab,12,28631,0.000115,3.2954
92302,OP-313,23,Snow Crab,12,28631,0.000115,3.2954
92398,OP-321,23,Snow Crab,12,28631,0.000115,3.2954
95470,OS-312,23,Snow Crab,12,28631,0.000115,3.2954
107468,PE-333,23,Snow Crab,12,28631,0.000115,3.2954
109652,PI-280,23,Snow Crab,12,28631,0.000115,3.2954
10629,LV-271,26,Snow Crab,12,19013,0.000174,3.2993
12477,LX-269,26,Snow Crab,12,19013,0.000174,3.2993
15417,MA-265,26,Snow Crab,12,19013,0.000174,3.2993
16557,MB-275,26,Snow Crab,12,19013,0.000174,3.2993
19641,ME-273,26,Snow Crab,12,19013,0.000174,3.2993
21705,MG-270,26,Snow Crab,12,19013,0.000174,3.2993
21717,MG-271,26,Snow Crab,12,19013,0.000174,3.2993
26109,MK-277,26,Snow Crab,12,19013,0.000174,3.2993
30741,MO-291,26,Snow Crab,12,19013,0.000174,3.2993
34209,MR-268,26,Snow Crab,12,19013,0.000174,3.2993
35805,MS-289,26,Snow Crab,12,19013,0.000174,3.2993
36873,MT-267,26,Snow Crab,12,19013,0.000174,3.2993
38217,MU-266,26,Snow Crab,12,19013,0.000174,3.2993
41097,MW-296,26,Snow Crab,12,19013,0.000174,3.2993
41109,MW-297,26,Snow Crab,12,19013,0.000174,3.2993
41121,MW-298,26,Snow Crab,12,19013,0.000174,3.2993
43125,MY-266,26,Snow Crab,12,19013,0.000174,3.2993
43137,MY-267,26,Snow Crab,12,19013,0.000174,3.2993
43317,MY-282,26,Snow Crab,12,19013,0.000174,3.2993
43341,MY-284,26,Snow Crab,12,19013,0.000174,3.2993
44541,MZ-285,26,Snow Crab,12,19013,0.000174,3.2993
48369,NC-298,26,Snow Crab,12,19013,0.000174,3.2993
50397,NE-266,26,Snow Crab,12,19013,0.000174,3.2993
50493,NE-274,26,Snow Crab,12,19013,0.000174,3.2993
51669,NF-271,26,Snow Crab,12,19013,0.000174,3.2993
51681,NF-272,26,Snow Crab,12,19013,0.000174,3.2993
51693,NF-273,26,Snow Crab,12,19013,0.000174,3.2993
51717,NF-275,26,Snow Crab,12,19013,0.000174,3.2993
55641,NI-290,26,Snow Crab,12,19013,0.000174,3.2993
59549,NL-296,26,Snow Crab,12,19013,0.000174,3.2993
59561,NL-297,26,Snow Crab,12,19013,0.000174,3.2993
63899,NP-271,26,Snow Crab,12,19013,0.000174,3.2993
64997,NQ-268,26,Snow Crab,12,19013,0.000174,3.2993
65009,NQ-269,26,Snow Crab,12,19013,0.000174,3.2993
66083,NR-269,26,Snow Crab,12,19013,0.000174,3.2993
66479,NR-302,26,Snow Crab,12,19013,0.000174,3.2993
68183,NT-269,26,Snow Crab,12,19013,0.000174,3.2993
70479,NV-284,26,Snow Crab,12,19013,0.000174,3.2993
71521,NW-283,26,Snow Crab,12,19013,0.000174,3.2993
72515,NX-280,26,Snow Crab,12,19013,0.000174,3.2993
75725,OA-276,26,Snow Crab,12,19013,0.000174,3.2993
91409,OO-320,26,Snow Crab,12,19013,0.000174,3.2993
98885,OV-331,26,Snow Crab,12,19013,0.000174,3.2993
98897,OV-332,26,Snow Crab,12,19013,0.000174,3.2993
98909,OV-333,26,Snow Crab,12,19013,0.000174,3.2993
99807,OW-319,26,Snow Crab,12,19013,0.000174,3.2993
99819,OW-320,26,Snow Crab,12,19013,0.000174,3.2993
108610,PG-305,26,Snow Crab,12,19013,0.000174,3.2993
109269,PH-304,26,Snow Crab,12,19013,0.000174,3.2993
110582,PJ-302,26,Snow Crab,12,19013,0.000174,3.2993
111156,PK-301,26,Snow Crab,12,19013,0.000174,3.2993
107345,PE-321,32,Snow Crab,19,1088,0.003083,3.3546
110122,PI-317,32,Snow Crab,19,1088,0.003083,3.3546
110718,PJ-317,32,Snow Crab,19,1088,0.003083,3.3546
110733,PJ-320,32,Snow Crab,19,1088,0.003083,3.3546
111803,PL-320,32,Snow Crab,19,1088,0.003083,3.3546
112211,PM-313,32,Snow Crab,19,1088,0.003083,3.3546
112601,PN-309,32,Snow Crab,19,1088,0.003083,3.3546
112621,PN-313,32,Snow Crab,19,1088,0.003083,3.3546
113039,PO-317,32,Snow Crab,19,1088,0.003083,3.3546
113382,PP-314,32,Snow Crab,19,1088,0.003083,3.3546
113387,PP-315,32,Snow Crab,19,1088,0.003083,3.3546
113717,PQ-314,32,Snow Crab,19,1088,0.003083,3.3546
113722,PQ-315,32,Snow Crab,19,1088,0.003083,3.3546
114821,PU-308,32,Snow Crab,19,1088,0.003083,3.3546
21544,MG-252,21,Snow Crab,12,33435,0.000101,3.3624
64980,NQ-267,21,Snow Crab,12,33435,0.000101,3.3624
68730,NT-315,21,Snow Crab,12,33435,0.000101,3.3624
89342,OM-320,21,Snow Crab,12,33435,0.000101,3.3624
6559,LP-283,24,Snow Crab,12,26040,0.000129,3.3648
6955,LQ-272,24,Snow Crab,12,26040,0.000129,3.3648
13519,LY-276,24,Snow Crab,12,26040,0.000129,3.3648
18643,MD-275,24,Snow Crab,12,26040,0.000129,3.3648
18871,MD-294,24,Snow Crab,12,26040,0.000129,3.3648
19819,ME-288,24,Snow Crab,12,26040,0.000129,3.3648
20539,MF-263,24,Snow Crab,12,26040,0.000129,3.3648
21619,MG-263,24,Snow Crab,12,26040,0.000129,3.3648
21799,MG-278,24,Snow Crab,12,26040,0.000129,3.3648
21811,MG-279,24,Snow Crab,12,26040,0.000129,3.3648
21823,MG-280,24,Snow Crab,12,26040,0.000129,3.3648
21835,MG-281,24,Snow Crab,12,26040,0.000129,3.3648
22771,MH-269,24,Snow Crab,12,26040,0.000129,3.3648
23863,MI-268,24,Snow Crab,12,26040,0.000129,3.3648
23875,MI-269,24,Snow Crab,12,26040,0.000129,3.3648
23887,MI-270,24,Snow Crab,12,26040,0.000129,3.3648
24847,MJ-262,24,Snow Crab,12,26040,0.000129,3.3648
24931,MJ-269,24,Snow Crab,12,26040,0.000129,3.3648
25915,MK-261,24,Snow Crab,12,26040,0.000129,3.3648
25927,MK-262,24,Snow Crab,12,26040,0.000129,3.3648
25999,MK-268,24,Snow Crab,12,26040,0.000129,3.3648
27151,ML-270,24,Snow Crab,12,26040,0.000129,3.3648
27175,ML-272,24,Snow Crab,12,26040,0.000129,3.3648
28255,MM-271,24,Snow Crab,12,26040,0.000129,3.3648
29131,MN-254,24,Snow Crab,12,26040,0.000129,3.3648
